comb_idx,OBSID,NCTETID,text,student_reasoning,annotator_comment
120_322,120,12024,"Well, what I was thinking that’s 100 [Inaudible] 60 I mean. And then I made six tenths [Inaudible] six out of ten.",0.0,
964_119,964,14018,I had it like that at first ‘cause that number – the top number – was smaller at first.,1.0,
2105_23,2105,12026,"That one yesterday when we went into [inaudible], and we counted by tens and ones and one hundreds.",0.0,
80_39,80,11029,Do I just put it in the same one?,0.0,
2742_126,2742,14005,On the line does it have to be alphabetical order?,0.0,
2158_193,2158,14117,"Yeah, I think I understand why he did.  I understand what he's saying but I –",0.0,
855_347,855,14067,"The [giant] [inaudible] from the woods and said, “Don’t yell,” to the [fire guy] and made him into a crab.",0.0,
4201_184,4201,14057,"I picked a number like five, and then I multiplied nine and I got the denominator.",0.0,
2645_59,2645,13015,And angle that has the center of the circle as its vertex.,0.0,
821_454,821,14010,Or you just can multiply 52 times 2 and you get [Inaudible].,1.0,
1138_1,1138,14099,Can I go get something from the library?,0.0,
4359_402,4359,12039,"Yes, you can.  10 and 110.  No, 120, yeah.",0.0,
23_345,23,11042,"And then this, right here, is with this problem.",0.0,
2684_396,2684,11023,"He gives two eighths of his collection to his sister, Ruby. How many marbles does Ruby get?",0.0,
1084_91,1084,11043,"No, there’s six in this whole area.",0.0,
136_203,136,11034,"We put cubes on the side, then we found the length was 8, and the width was 5, then the height was 4.  What we did was we – after we did that we did 5 times 8, then we got 40, then we times it by 4, then we knew that it was 160.  Then Student T said that it's the volume.",0.0,
76_236,76,11030,No.  They go on and on and on.,0.0,
436_297,436,11055,"Oh, how many did he get?  12.  They both got 12, right?",0.0,
1062_375,1062,11037,[Inaudible] I don’t think I’m doing the right thing.,0.0,
2556_213,2556,14095,"No, I’m asking when you get the answer.",0.0,
1029_252,1029,13062,I thought it was r-e-s-o-n.,0.0,
823_261,823,14046,"If it was like between 50 and 26, would that be 24?",0.0,
2491_14,2491,14054,You would add up all the angles and subtract it from 360.,0.0,
127_262,127,11038,You mean 4 times 7.  You said 7 times 4.,0.0,
627_407,627,14010,"On number 7 through 11, do we have to do it in a sentence or [inaudible]?",0.0,
4019_118,4019,14011,I’m thinking it’s D because it’s seven and an eighth because there’s only going to be seven people on the last one.,1.0,
448_93,448,11015,"I did, um, which one was the closest.",0.0,
2121_178,2121,14004,What happens if you have whole numbers?  How do you explain a percent then?,1.0,
2083_217,2083,14078,"Oh, I get it.  So you have to like multiply both of them.",0.0,
2604_61,2604,12026,I didn’t know that we had to multiply the numbers.,0.0,
2662_48,2662,14094,You turn the circle into a straight line.,0.0,
336_247,336,14096,"I mean, to get one from five, you have to decrease which would be you can divide.",1.0,
4359_552,4359,12039,The paper that I did my work on.,0.0,
202_222,202,11035,Are you supposed to writing in your notebook?,0.0,
4413_206,4413,14093,I used to be writing this.  I said all the girls in Ms. T’s class rewarded themselves to the movies.,0.0,
755_129,755,11031,So we have to write a division [Inaudible].,0.0,
41_263,41,12001,"You could put 30, then 31, then 32.",0.0,
1073_61,1073,13009,It's just like that one on his shirt.,0.0,
1078_39,1078,13053,Do you mean all the family members in your household?,0.0,
2968_123,2968,12043,"I don’t know, I [inaudible] my answer times 6 and I got 129.",0.0,
2025_19,2025,14013,"I did median yesterday because my siblings were doing this contest, so I added up all the scores and I got the mean, no, the median, by seeing the average—",0.0,
621_370,621,14069,[Multiple Answers]  12 times … 12 times 3 … 12 times,0.0,
4723_236,4723,12046,Yes.  It has to be in by Thursday.,0.0,
2948_47,2948,12005,"A dollar.  So who has more, me or you?  If I have a dollar bill in my pocket and you have four quarters, who has more? It's equal, but do they look the same?",0.0,All teacher talk?
35_145,35,11014,Another way that two C’s will go into one A is because the dimensions is two by two by one.  So C –,1.0,
783_25,783,14020,"The reason the 8 turns into a 9 is because next to it, the 9, if it's 5 and higher, it would round up, but if it's less it would round down.",1.0,
4132_539,4132,14122,"Well, because four-sixths has – doesn’t … you don’t get like, little tiny pieces.  You get the big pieces.",1.0,
4155_55,4155,14059,"15 is odd and composite, and I can put that into—",0.0,
883_317,883,12026,We’re supposed to – [Inaudible] – shape right there.,0.0,
715_155,715,14026,Subtract the lowest number from the highest number in the set of numbers.,0.0,
1043_194,1043,12026,"Because when you put them together and add them up, you get 399 and 400 is the closest.",1.0,
2442_48,2442,14003,"If you multiply the dividend and the quotient, will you get the divisor?",0.0,
4535_904,4535,14115,"I don’t get how you get like, the middle number.",0.0,
4267_68,4267,14033,You can go over 1 to 24.  You can’t multiply 6 by anything.,0.0,
35_21,35,11014,I did D except instead of doing two by two by three; I actually did two by two by four.,0.0,
2461_105,2461,11053,"Because you would go over 1,000 and have a lot of points.",1.0,
8_81,8,11022,I multiplied 2 times 6 – 2 times 3 equals 6.,0.0,
2483_320,2483,11076,"Maybe when – well, I don’t have another thing to say.",0.0,
2461_133,2461,11053,"If you plus it with a 9, it will go over 1,000, and you will get a lot of points.",1.0,
2936_285,2936,12027,"Yesterday I went to the [inaudible], and I got a pizza, and I ate one piece, and I said to my mom, I said, “I ate one- eight of a pizza.”",0.0,
4735_132,4735,12008,"Teacher O, is it okay, if we did it like this?",0.0,
450_55,450,11020,All of them [Inaudible] equals [Inaudible].  They all have six [Inaudible].,1.0,
2534_306,2534,11020,But we do it like in different ways but same answers.,0.0,
1054_204,1054,13012,"Teach A, I asked [inaudible] to stop bothering me.",0.0,
2568_399,2568,11050,"In here, in here something wrong in the 3. Yeah the 3 no.",0.0,
555_554,555,14020,"No, we have to throw them in the garbage.",0.0,
65_137,65,12009,"If we multiply, you're just going to get a bigger number.",0.0,
4065_145,4065,14009,"[Inaudible] strategy is hard to get [inaudible], but, unless you misunderstood that you add and subtract stuff -",0.0,
4058_29,4058,14016,5 and 3.  Okay.  Any questions about that so far?,0.0,
4245_56,4245,11070,"It’s like that and this point and this is really flat, folded this point and not-, it would just [Inaudible] and not be like—",1.0,
1038_47,1038,14014,"What I did when I did it, I divided four by nine as a decimal.",0.0,
2164_102,2164,14070,We divided – we traded in and then we created groups but [inaudible].,0.0,
2296_380,2296,11076,You take away the – the one that comes from the other [inaudible].,0.0,
599_71,599,12030,Did you say Student M was in Student H's group?,0.0,
4083_5,4083,11003,The lines don’t come off the shape.,0.0,
2178_186,2178,12032,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12.",0.0,
1035_924,1035,13027,"Oh, he’s 11 inches.  He’s 11 inches.",0.0,
2095_222,2095,14060,See how many times 2 goes into 2.,0.0,
2596_158,2596,14056,Do I just put that in standard form?,0.0,
455_192,455,11001,Because 8 is how many groups there are.,1.0,
2052_110,2052,14026,Two and 2-hundredths.  I mean zero and 2-hundredths.,0.0,
928_279,928,13005,It’s gonna be written plus one and one half.,0.0,
2919_49,2919,11058,We used the number and we multiply with the numerator.,1.0,
2958_65,2958,13096,"You know how it’s hard to remember quadrants one, two, three, four?  [Inaudible].  I was looking at the video and I know that they say it went like that, like this is quadrant one, two, three, four—",0.0,
4202_113,4202,14029,"1, 2, 3, then one sixth, two sixths, simplify that.",0.0,
63_176,63,12003,I did nine plus nine and five plus five [Inaudible],0.0,
33_92,33,11001,Because you double the 2 and it equals 4.,1.0,
2693_109,2693,12042,"I know it's two fourths because if you make one box, like—",1.0,
2393_320,2393,11004,And you could do addition because with the answer you get by it you could add it to see if you got—,1.0,
101_212,101,11052,How?  I should write feet with a 3 right here.,0.0,
814_292,814,12043,I don’t have – where’s the red?,0.0,
2223_241,2223,14042,This is three [inaudible].  This is three wholes.,0.0,
4048_110,4048,14045,"Oh, so you don’t count them?  You just use the number.",0.0,
2007_5,2007,14079,"Putting the paperclips together to make a number, and the milk cartons are [inaudible].  Then I'm going to write it here.",0.0,
4058_17,4058,14016,"Multiply 5 times 3.  No, 4 times 3 which equals 12, then plus 2 equals 14.",0.0,
4732_183,4732,12030,Because the reason there’s a square at the end—,1.0,
172_291,172,13002,What was the probability of pulling out a light green?,0.0,
4488_253,4488,14120,Our strategy was to space it out side by side.,0.0,
2636_167,2636,11058,"No, I’m just doing the number line.",0.0,
136_1,136,11034,Dimensions are the – I can't really explain it.,0.0,
4416_43,4416,13023,"What I did, I just did 16 divided by 4, then 4 times 9 is 36.",0.0,
2220_243,2220,14009,What do you think candy corn – what do you think candy corn tastes like?  What do you think?,0.0,
138_11,138,11020,"That they traveled 247, and they're trying to get to 1,000.",0.0,
2489_44,2489,14049,I need my [inaudible].  [Students getting out items].,0.0,
800_29,800,14053,I think about taking my brother and spinning him around.,0.0,
2358_57,2358,11061,"When you know 13x2, you can just double [inaudible] and get 13 times for and then double that to get 13x8.",1.0,
2566_259,2566,11048,"I put five times ten, and then I put five times five.  And they equal 75.",0.0,
4600_100,4600,11040,Because 3/10 is equal to 1/5.,1.0,
332_357,332,14056,Base plus the height and then the base plus the height.,0.0,
760_53,760,14025,I’ve got a question.  I’ve got a quick question.,0.0,
4693_27,4693,12024,Because all of the angles are less than 90 degrees.,1.0,
2684_531,2684,11023,"One half.  One half is – I mean, 12 over 24 –",0.0,
849_89,849,12033,Can you do like groups of like three?,0.0,
253_98,253,11058,I had a [inaudible] that the hundreds number [inaudible] the whole time and the ones place would equal 10.,1.0,
134_1,134,11050,Students will be able to find the volume of any rectangular prisms.,0.0,
2489_140,2489,14049,You should cover your answer and close the marker.,0.0,
2761_154,2761,11038,"Over here, that's six, and there's six right here, and 1, 2, 3, 4, 5, 6.",0.0,
726_459,726,14067,Not me.  I don’t know my mixed numbers.,0.0,
4009_52,4009,14078,"And then you write the next number and then you go at a lot until they’re all the same.  If they’re all the same, it’s not right.",0.0,
4087_16,4087,11040,Depends on what you’re trying to do.,0.0,
56_147,56,11046,It’s a good start because the three from the 48 divided by three.  You put it in [inaudible] times ten and you end up where the ten is you'll get your answer.,1.0,
4756_1,4756,12036,Is it going to be the other teacher?,0.0,
459_367,459,14038,"I have one of those things at home, and sometimes I use it.",0.0,
892_190,892,14064,Do all the combinations you can think of?,0.0,
11_159,11,11060,You add 70 plus what equals to 100 percent.,1.0,
4756_106,4756,12036,"You’ve got to do the same thing, call the name, and if you miss you get a card with a multiplication problem, and if you get it wrong, you miss a card, and if you get it right, nothing will happen.",0.0,
2430_69,2430,13101,"Because it’s [inaudible] the subtraction sign, and the signs are like subtracting [inaudible] eight subtract two is six.",1.0,
2528_66,2528,14062,"Ms. L, do we just cut it out?",0.0,
4089_57,4089,11043,You wouldn’t have the same because subtracting 2 instead of adding 2 would make it 17.,1.0,
4087_86,4087,11040,"If you add 0.25 to 0.75, that would equal 100.",1.0,
2358_158,2358,11061,Do you have to star all the problems?,0.0,
63_306,63,12003,This whole table is 59 and a half –,0.0,
2048_177,2048,14121,Can I tell you about this really cool trick my mom taught me about my 9s?,0.0,
436_52,436,11055,Do you mean like the number or like the size?,0.0,
4302_210,4302,14074,"Jane has 3 people in her family, [inaudible].  They make a recipe for cranberry sauce that calls for [inaudible].",0.0,
